Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
09659405,CAB PAYMENTS HOLDINGS PLC,355,228373919,0.252,0.144,0.36,Large,06/26/2015 00:00:00,Transforming the way payments and fx move through emerging and frontier markets.,crownagentsbank.com,SE1 9SG,FinTech,FinTech: Digital Payments,,335,2023-07-01,0
13172844,PENSIONBEE GROUP PLC,247,36725814,0.3815,0.221,0.542,Large,02/02/2021 00:00:00,Pensionbee combines all your old pensions into one new online plan. it takes 5 minutes to start.,pensionbee.com,SE1 8NL,FinTech,FinTech: Wealthtech,,0,,1
11483368,WALLBROOK ADVISORY LIMITED,84,3078166,0.313,0.313,,Medium,07/25/2018 00:00:00,"Wallbrook is a leading global intelligence, due diligence and risk advisory firm.",wallbrook.com,EC1N 8UH,"ESG, Cryptocurrency Economy","ESG: ESG Consultants, Cryptocurrency Economy: Legal Services",,0,2023-06-01,0
09701701,SPHERA COMPLIANCE LIMITED,30,5501565,0.27149999999999996,0.173,0.37,Small,07/24/2015 00:00:00,"Global weee, batteries & packaging recycling compliance. guaranteed.",ec4p.com,E1 6RS,,,,0,,0
08884918,FUNDMENT LIMITED,34,5996895,0.8320000000000001,0.469,1.195,Small,02/10/2014 00:00:00,A digital investment solution built for advisers and their clients.,fundment.com,W1T 3EQ,FinTech,FinTech: Wealthtech,,0,,0
02020348,WHITESPACE SOFTWARE LIMITED,134,12354132,0.3785,0.372,0.385,Medium,05/16/1986 00:00:00,,whitespace.co.uk,EC2N 4BQ,FinTech,FinTech: Tech for Enterprise,,0,2021-04-01,0
11156964,VAULT PLATFORM LTD,39,2734250,0.477,0.477,,Small,01/18/2018 00:00:00,"With vault, employees and organizations can record, report, and resolve misconduct and esg violations, evolving their workplace culture.",vaultplatform.com,W1F 7NJ,FinTech,"FinTech: Regtech, FinTech: Tech for Enterprise, FinTech: Alternative Credit Analysis",,9.01,2021-06-01,1
07998591,TRADESLIDE VENTURES LIMITED,88,15517172,0.247,0.138,0.356,Medium,03/20/2012 00:00:00,"Fintech, asset manager and broker that fast-track traders and introduce investors to back their trading strategies.",darwinex.com,NW1 3ER,,,,0,,0
07995888,B2C2 LTD,286,106672402,0.623,0.467,0.779,Large,03/19/2012 00:00:00,"More than just a liquidity provider, b2c2 is a digital asset pioneer building the ecosystem of the future.",b2c2.com,EC2A 4NE,FinTech,FinTech: Crypto Asset Exchange,,29.06,2020-07-01,0
09908958,BILDERLINGS PAY LIMITED,65,24597771,0.7275,0.751,0.704,Medium,12/09/2015 00:00:00,"Sign up in minutes, make cross-border payments and exchange currency; no limits on turnover; transparent fees without price plans. join bilderlings now!",bilderlings.com,SW1Y 4LR,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
09425230,WEST ONE SECURED LOANS LIMITED,64,128210875,0.5055000000000001,0.329,0.682,Large,02/05/2015 00:00:00,,enra.co.uk,WD17 1JW,,,,0,,0
09651629,BUD FINANCIAL LIMITED,129,2799906,0.2495,0.19,0.309,Medium,06/23/2015 00:00:00,Omni is a personal finance application to improve the financial health of society through smarter decision making,omnimoney.io,W1W 5PF,FinTech,"FinTech: Regtech, FinTech: Wealthtech, FinTech: Alternative Credit Analysis",,80.42,2023-01-01,0
12405402,UINSURE HOLDINGS LIMITED,177,34351369,0.2665,0.371,0.162,Medium,01/15/2020 00:00:00,"Kill complexity. we believe the insurance experience should be way better. so we’ve redesigned it. login previous next introducing our adviser platform the very latest cloud based, insurance technology for advisers. access it online, anywhere and on any device. fully api enabled and ready to integrate into your advice process. https://youtu.be/cmuh7as7bkk home insurance learn more … home read more »",uinsure.co.uk,M3 3AQ,FinTech,FinTech: Insurtech,,0,,0
10402874,FLUIDLY LIMITED,71,3354403,0.288,0.288,,Medium,09/30/2016 00:00:00,Run your business with confidence. our automated tools make planning effortless and allow businesses to keep a healthy bank balance and worry less.,fluidly.com,M45 7TA,,,1840418.29,12.28,2021-12-01,0
12535966,ENCOMPASS CORPORATION GROUP HOLDINGS LIMITED,403,13497810,0.347,0.375,0.319,Large,03/26/2020 00:00:00,"Powered by award-winning automation and unrivalled global data access, encompass offers aml and kyc due diligence software on demand.",encompasscorporation.com,EC4M 7AW,FinTech,"FinTech: Digital Identity, FinTech: Regtech",,0,,0
SC493055,ENCOMPASS CORPORATION UK LIMITED,223,11078765,0.273,0.337,0.209,Medium,12/09/2014 00:00:00,"Powered by award-winning automation and unrivalled global data access, encompass offers aml and kyc due diligence software on demand.",encompasscorporation.com,G2 6NL,FinTech,"FinTech: Digital Identity, FinTech: Regtech",,0,,0
09085152,DIGISEQ LIMITED,16,1114101,,,,Small,06/13/2014 00:00:00,"Enable contactless payment, access control, digital identity or user engagement functionality on your wearables via our platform.",digiseq.co.uk,N1 7SR,"FinTech, Wearables and Quantified Self","FinTech: Digital Payments, Wearables and Quantified Self: Enabling Tech",,0,,1
09669211,AEVI UK LIMITED,70,16467066,0.27949999999999997,0.173,0.386,Medium,07/03/2015 00:00:00,Aevi are the in-person payment experts. we bring all your transactions together on one open platform. setting payments free.,aevi.com,WC2B 4HN,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,19.7,2023-09-01,0
07382307,TRADINGHUB GROUP LIMITED,279,40504801,0.3915,0.443,0.34,Large,09/21/2010 00:00:00,"We help financial institutions maintain the integrity of the markets, by detecting and preventing financial crime and enhancing trading performance. offering market surveillance software where large volumes of data is monitored and analysed using a model based approach.",tradinghub.com,EC2V 7HR,FinTech,"FinTech: Regtech, FinTech: Wealthtech, FinTech: Alternative Credit Analysis",,0,,0
09092149,STARLING BANK LIMITED,5606,2110247500,1.5655,0.735,2.396,Large,06/18/2014 00:00:00,"Transform the way you manage your money with starling bank. enjoy personal and business banking online and at your fingertips, always. apply in minutes.",starlingbank.com,E1 6PW,FinTech,"FinTech: Digital Payments, FinTech: Digital Banks",,860.5,2022-04-01,0
11383418,OXBURY BANK PLC,277,48652000,0.887,0.887,,Large,05/25/2018 00:00:00,"At oxbury, we lend only to farmers while helping every saver support british farming. find out more about our oxbury farm loans, savings accounts and oxbury farm credit.",oxbury.com,CH1 3BQ,FinTech,"FinTech: Digital Lending, FinTech: Digital Banks",,296,2024-05-01,0
08773012,ENRA SPECIALIST FINANCE LIMITED,177,1123724,0.5545,0.754,0.355,Medium,11/13/2013 00:00:00,,enra.co.uk,WD17 1JW,,,,0,,0
10574398,HEXOPAY LIMITED,30,2100141,0.418,0.418,,Small,01/20/2017 00:00:00,Hexopay offers a single connection to multi service payments platform that simplifies the complex world of payments.,hexopay.com,TS18 3TU,FinTech,"FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
08939656,AK JENSEN INVESTMENT MANAGEMENT LIMITED,35,2800720,0.3025,0.247,0.358,Small,03/14/2014 00:00:00,Ak jensen group offers a turnkey hedge fund platform and prime brokerage services.,akj.com,W1J 6HE,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet",,0,,0
06989069,OPENGAMMA LIMITED,103,4891453,0.231,0.231,,Medium,08/12/2009 00:00:00,Discover the new standard in cash and collateral management systems using smart workflows and analytics designed to increase returns. explore our platform.,opengamma.com,EC4M 9AF,,,,48.91,2022-02-01,0
SC533961,PAYBIS LTD,132,16082245,2.027,2.027,,Medium,04/28/2016 00:00:00,"Buy bitcoin with credit card or debit card instantly. best price in the world, 24/7 customer service, serving 48 u.s. states and 180+ countries, loved by millions!",paybis.com,G2 1RW,"FinTech, Cryptocurrency Economy","FinTech: Crypto Asset Exchange, FinTech: Digital Custody, Cryptocurrency Economy: Wallet, Cryptocurrency Economy: Investment",,0,,0
03960535,PCI-PAL (U.K.) LIMITED,127,23315804,0.34450000000000003,0.243,0.446,Medium,03/30/2000 00:00:00,"Pci pal provides leading cloud-based payment solutions. securing payments for contact centres, achieving pci compliance, and improving cx.",pcipal.com,IP3 9FF,FinTech,"FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,,0
07080629,BETABLE LIMITED,56,2638254,0.603,0.603,,Medium,11/18/2009 00:00:00,,corp.betable.com,M4 6WX,,,,0,,0
11854949,INSPIRE PAYMENT SERVICES LIMITED,208,7168150,1.9340000000000002,0.676,3.192,Medium,03/01/2019 00:00:00,,inspirepayments.com,M33 2GS,FinTech,FinTech: Digital Payments,,0,,0
SC562529,PAYSEND GROUP LIMITED,781,149383372,7.367,0.673,14.061,Large,04/04/2017 00:00:00,"We created paysend to provide you clients with the opportunity to securely use your visa or mastercard to make global money transfers to any visa or mastercard in our global network. card to card money transfers are faster, safer, easier and lower cost when compared to money transfer shops.",paysend.com,EH4 2HS,FinTech,"FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Digital Custody",,0,,0
08461258,VITESSE PSP LIMITED,172,23827788,0.386,0.313,0.459,Medium,03/25/2013 00:00:00,"The smart way to make global payments a market-leading settlement and liquidity management system to hold funds and deliver international payments globally using domestic, in-country processing. get in touch the smart way to make global payments a market-leading settlement and liquidity management system to hold funds and deliver payments globally using domestic, in-country processing. get",vitessepsp.com,EC2V 6DN,FinTech,FinTech: Tech for Enterprise,,100.04,2024-05-01,0
09039850,NIUM FINTECH LIMITED,60,7954007,0.702,0.702,,Medium,05/14/2014 00:00:00,"Move money around the world – quickly, safely and easily – with nium’s modern global payments and card issuance solutions for business.",nium.com,EC4N 8AD,FinTech,FinTech: Digital Payments,,0,,0
08172165,PADDLE.COM MARKET LIMITED,481,122546142,0.4595,0.283,0.636,Large,08/08/2012 00:00:00,"B2b and b2c software companies around the globe use paddle to offload operational complexities so they can focus on growth. paddle provides more than just the plumbing for your revenue. as a merchant of record, we take care of fraud, sales tax compliance, billing support and more.",paddle.com,EC1V 8BT,"FinTech, Software as a Service (SaaS)","FinTech: Regtech, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,229.37,2022-05-01,0
12857301,QUANTILE GROUP LIMITED,156,15269976,0.2595,0.405,0.114,Medium,09/04/2020 00:00:00,"Quantile delivers market leading compression and optimisation services to reduce risk, notional and capital requirements.",quantile.com,EC4R 0AN,FinTech,FinTech: Regtech,,0,,0
07380035,FUNDAPPS LTD,170,26737000,0.265,0.278,0.252,Medium,09/17/2010 00:00:00,Fundapps makes compliance simple by automating regulatory compliance monitoring and reporting for financial services. simplify your threshold monitoring and reporting!,fundapps.co,EC2A 2AP,,,,0,2021-05-01,0
08764786,CROWD PROPERTY LIMITED,76,10207475,0.262,0.262,,Medium,11/06/2013 00:00:00,"The uk’s leading specialist property project online lending platform, changing the game of property project finance. one the 50 fastest growing tech businesses in the uk in the 2020 deloitte fast50 report.",crowdproperty.com,B16 8PE,FinTech,"FinTech: Digital Lending, FinTech: Digital Capital Raising",,0,,0
09503380,FLOCK LIMITED,122,8529838,0.588,0.588,,Medium,03/23/2015 00:00:00,"Fair and flexible motor fleet insurance for cars, vans, and mixed fleets. expert support, online policies and 24/7 claims. with flock, safer fleets pay less.",flockcover.com,EC2Y 5EB,FinTech,FinTech: Insurtech,409006,46.54,2023-02-01,0
11854925,INSPIRE MERCHANT SERVICES LIMITED,55,6052672,1.5570000000000002,0.329,2.785,Medium,03/01/2019 00:00:00,,inspirepayments.com,M33 2GS,FinTech,FinTech: Digital Payments,,0,,0
05674773,TUXEDO MONEY SOLUTIONS LIMITED,36,20404805,0.3075,-0.073,0.688,Medium,01/13/2006 00:00:00,,tuxedomoneysolutions.com,EC1A 2AY,FinTech,FinTech: Digital Payments,,0,,0
OC345292,CAREY OLSEN LLP,120,15218563,0.283,0.283,,Medium,04/29/2009 00:00:00,"Carey olsen is a leading offshore law firm. we advise on bermuda, british virgin islands, cayman islands, guernsey and jersey law across a global network of nine international offices.",careyolsen.com,EC2V 8AS,Cryptocurrency Economy,Cryptocurrency Economy: Legal Services,,0,,0
09446231,MONZO BANK LIMITED,5156,636075000,0.7,0.456,0.944,Large,02/18/2015 00:00:00,"Join over 8 million people with a monzo bank account. free current accounts, joint accounts and business banking for all! we make money work for everyone",monzo.com,EC2A 2AG,FinTech,"FinTech: Digital Payments, FinTech: Digital Savings, FinTech: Digital Banks",5000,1472.51,2024-05-01,0
09622720,QUANTILE TECHNOLOGIES LIMITED,67,15756750,0.22549999999999998,0.204,0.247,Medium,06/04/2015 00:00:00,"Quantile delivers market leading compression and optimisation services to reduce risk, notional and capital requirements.",quantile.com,EC4R 0AN,FinTech,FinTech: Regtech,,37.37,2021-12-01,0
09864205,CLEO AI LTD.,357,116361367,0.942,0.636,1.248,Large,11/09/2015 00:00:00,"Meet the no b.s. money app that's helped 4 million people budget better, build credit, and escape their overdraft. try it now for free.",web.meetcleo.com,WA14 2DT,FinTech,"FinTech: Digital Savings, FinTech: Wealthtech",,106.96,2022-06-01,0
11163382,SWOOP FINANCE LIMITED,150,17374720,1.07,1.07,,Medium,01/22/2018 00:00:00,"Quick access to business finance. get matched with tailored funding across loans, equity finance, & grants, & cut business costs in one fell swoop.",swoopfunding.com,MK11 1BN,FinTech,FinTech: Digital Lending,,17.5,2022-06-01,0
03869545,PCI-PAL PLC,182,35581788,0.406,0.269,0.543,Medium,10/27/1999 00:00:00,"Pci pal provides leading cloud-based payment solutions. securing payments for contact centres, achieving pci compliance, and improving cx.",pcipal.com,IP3 9FF,FinTech,"FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Tech for Enterprise",,0,2000-10-01,0
11737452,EVOLUTION FUNDING GROUP LIMITED,665,204106534,0.3425,0.229,0.456,Large,12/20/2018 00:00:00,Evolution funding is the uk's largest motor finance broker and technology provider. find out about our award-winning solutions and service.,evolutionfunding.com,S41 9AZ,FinTech,FinTech: Alternative Credit Analysis,,0,,0
11354996,EVOLUTION FUNDING LIMITED,483,160509855,0.2395,0.143,0.336,Large,05/10/2018 00:00:00,Evolution funding is the uk's largest motor finance broker and technology provider. find out about our award-winning solutions and service.,evolutionfunding.com,S41 9AZ,FinTech,FinTech: Alternative Credit Analysis,,0,2023-07-01,0
11266919,BOTTLEPAY LTD,65,54483,0.854,0.854,,Medium,03/21/2018 00:00:00,"Bottlepay - bitcoin made easy. send, receive and convert bitcoin, pounds sterling, or euro.",bottlepay.com,EC4M 7RB,"FinTech, Cryptocurrency Economy","FinTech: Digital Custody, Cryptocurrency Economy: Wallet",,12.6,2021-10-01,0
12576377,YOULEND LIMITED,621,273628700,1.0685,0.837,1.3,Large,04/28/2020 00:00:00,Embedded finance provider youlend helps enterprises offer instant and flexible funding solutions to merchants and small and medium businesses.,youlend.com,WC1V 6LJ,"FinTech, Software as a Service (SaaS)","FinTech: Digital Lending, FinTech: Digital Payments, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,2024-01-01,0
09459339,TRUSSLE LAB LTD,283,15959286,0.399,0.258,0.54,Large,02/26/2015 00:00:00,"Get expert mortgage advice and brokering from the uk's best mortgage broker, as voted for by the public. we have a 5-star trustpilot score from thousands of reviews. expert mortgage advice by email and phone. apply online and you’ll get our best deals for you, usually within 5 hours.",trussle.com,EC3M 1DT,FinTech,"FinTech: Digital Lending, FinTech: Insurtech",,25.95,2021-07-01,0
FC036898,BANKING CIRCLE S.A.,692,389644803,0.595,0.393,0.797,Large,11/20/2019 00:00:00,"Banking circle provides financial infrastructure to deliver a range of b2b banking solutions and services, enabling businesses to trade globally.",bankingcircle.com,L-1528,"Software Development, FinTech, Software as a Service (SaaS)","Software Development: API Development and Integration, FinTech: Digital Identity, FinTech: Digital Payments, FinTech: Regtech, FinTech: Tech for Enterprise, Software as a Service (SaaS): Finance and Accounting",,0,2018-07-01,0
11237103,EUCLID TRANSACTIONAL UK LIMITED,72,122646825,0.721,0.593,0.849,Large,03/06/2018 00:00:00,,euclidtransactional.com,EC3M 1DT,,,,0,,0
00000871,GRESHAM HOUSE LIMITED,364,127426804,0.40149999999999997,0.38,0.423,Large,,Gresham house’s private equity offering provides growth equity to early-stage and lower mid-market companies in order to deliver accelerated growth.,greshamhouse.com,EC4A 3TW,FinTech,FinTech: Digital Capital Raising,,0,,0
10130583,HYPERJAR LIMITED,200,9404702,0.702,0.702,,Medium,04/18/2016 00:00:00,"Hyperjar is a free prepaid debit card & money app for everyone. divide money into jars for things like food, clothes or petrol and spend directly from your jar.",hyperjar.com,WC2H 9JQ,FinTech,"FinTech: Digital Payments, FinTech: Digital Savings, FinTech: Wealthtech",,18.93,2023-09-01,0
09256446,CAPITALISE.COM PLATFORM LTD,107,5029435,0.382,0.382,,Medium,10/09/2014 00:00:00,"At capitalise, our vision is to give small businesses and their adviser's transparency and control over business finance, in one place.",capitalise.com,N1 7GU,FinTech,FinTech: Digital Lending,89118,0,,0
07061945,EBURY MASS PAYMENTS LIMITED,52,38045999,0.3125,0.165,0.46,Large,10/30/2009 00:00:00,"Fx risk management, international payments, trade finance & currency accounts. capabilities in over 130 currencies. flexible lending solutions",ebury.com,SW1E 5JL,FinTech,"FinTech: Digital Payments, FinTech: Regtech",,0,,0
10571559,FORESTREET LTD,38,1384463,0.727,0.727,,Small,01/18/2017 00:00:00,"Forestreet provides unrivalled market intelligence for competitive intelligence, m&a target list and technology advisory.",forestreet.com,EC1M 3JU,"FinTech, MedTech, Artificial Intelligence","FinTech: Tech for Enterprise, MedTech: Artificial Intelligence, Artificial Intelligence: Machine Learning",95480,2.75,2023-05-01,0
08574246,3S MONEY CLUB LIMITED,392,43495237,1.909,1.693,2.125,Large,06/18/2013 00:00:00,"Collect, send and exchange high-value payments in 190+ countries, with 3s money's global business accounts built for smes. open an account today.",3s.money,E1 6GL,FinTech,"FinTech: Digital Payments, FinTech: Digital Banks",,6.52,2022-03-01,0
12295061,SMART GOVERNANCE LIMITED,67,43530612,0.953,,0.953,Large,11/04/2019 00:00:00,"We make pensions easier for everyone, everywhere. our pension offering helps businesses of any size, from auto enrolment to workplace pensions.",smartpension.co.uk,W1H 5LD,,,,0,,0
02705948,BLACKFINCH INVESTMENTS LIMITED,140,28173081,0.22499999999999998,0.149,0.301,Medium,04/10/1992 00:00:00,,blackfinch.energy,GL3 4AH,,,,0,,0
10359002,KROO BANK LTD,252,418535,2.0324999999999998,0.62,3.445,Large,09/05/2016 00:00:00,"Who you bank with matters. the digital-only current account that’s built for you, your friends and the planet. get early access banking at your fingertips. intuitivespending. spend, track and settle up with friends all in one place. real time spending insights with a categorised breakdown of your transactions. transparent fees. free to open current account […]",kroo.com,WC1A 2TH,FinTech,"FinTech: Digital Payments, FinTech: Digital Savings, FinTech: Digital Banks",,12.02,2020-02-01,0
10600055,PAYALLY LIMITED,80,13954525,0.8554999999999999,0.752,0.959,Medium,02/03/2017 00:00:00,"More than just a payments provider, payally is the financial partner to support your global ambitions.",payally.co.uk,EC2R 5BJ,FinTech,FinTech: Digital Payments,,0,,0
SC493745,SPIRE GLOBAL UK LIMITED,220,33865059,0.266,0.277,0.255,Medium,12/19/2014 00:00:00,"Spire is a global data and analytics company that leverages our proprietary satellite technology to forecast the weather, and track maritime and aviation movements.",spire.com,G3 8ET,"Space Energy, Data Infrastructure, Space Economy, Data Intermediaries, Geospatial Economy","Space Energy: Operations Management, Data Infrastructure: Data Infrastructure Services, Space Economy: SatelliteConstellations, Space Economy: Geospatial Platforms, Space Economy: Geospatial Analytics, Space Economy: Location and Connectivity, Data Intermediaries: Undefined Intermediaries, Geospatial Economy: Data Processing and Visualisation",45415,493.17,2024-02-01,0
11853091,ALLPAY HOLDINGS LIMITED,276,121785000,1.5414999999999999,0.009,3.074,Large,02/28/2019 00:00:00,"Allpay provide cost-effective payment solutions including direct debit, internet, credit, debit and prepaid cards to public and private sector organisations",allpay.net,HR1 3SE,FinTech,FinTech: Digital Payments,,0,,0
10368887,SEEDLEGALS LTD,236,12916543,0.673,0.673,,Medium,09/11/2016 00:00:00,"Seedlegals is the one-stop platform for all the legals you need to start, raise and grow your company. trusted by 35,000+ uk startups and investors.",seedlegals.com,EC4V 3PA,"FinTech, Legal Services","FinTech: Digital Capital Raising, Legal Services: Business Structure and Regulation Advice",,3.44,2022-11-01,0
08802243,EBURY TECHNOLOGY LIMITED,54,47272500,1.172,0.258,2.086,Large,12/04/2013 00:00:00,"Fx risk management, international payments, trade finance & currency accounts. capabilities in over 130 currencies. flexible lending solutions",ebury.com,SW1E 5JL,FinTech,"FinTech: Digital Payments, FinTech: Regtech",,0,,0
07290924,AML ANALYTICS LTD,78,3035438,0.201,0.201,,Medium,06/21/2010 00:00:00,Aml analytics are world leaders in the testing and validation of sanction screening and transaction monitoring technologies.,aml-analytics.com,SP11 8PR,FinTech,FinTech: Regtech,,0,,0
10511092,THE BANK OF LONDON GROUP HOLDINGS LIMITED,292,0,0.8,0.8,,Large,12/05/2016 00:00:00,The bank of london home page.,thebankoflondon.com,EC2N 4AG,,,,0,,0
NI606112,DOTSYS LIMITED,43,2064459,0.406,0.406,,Small,02/10/2011 00:00:00,"Dotsys is the specialist provider of financial software to insurance companies, mgas, underwriting agencies and brokerages. call + 44 (028) 70325134 now!",www.dotsys.co.uk,BT52 1PG,FinTech,FinTech: Insurtech,,0,,0
11877547,ECAPITAL COMMERCIAL FINANCE HOLDINGS UK LIMITED,180,57670647,0.2185,0.112,0.325,Large,03/12/2019 00:00:00,"Alternative financing solutions for small to medium sized businesses in the transportation, staffing, healthcare & wellness industries.",ecapital.com,RG1 4PN,FinTech,"FinTech: Digital Lending, FinTech: Tech for Enterprise",,0,,0
09590941,LEGATICS LIMITED,85,3996999,0.625,0.625,,Medium,05/14/2015 00:00:00,"Simplify and automate complex legal processes with legatics, a legal transaction management platform designed with lawyers in mind.",legatics.com,WC2H 9JQ,FinTech,"FinTech: Regtech, FinTech: Tech for Enterprise",288986.4,7.61,2023-08-01,0
09514560,GRESHAM HOUSE HOLDINGS LIMITED,245,59697935,0.3635,0.292,0.435,Large,03/27/2015 00:00:00,Gresham house’s private equity offering provides growth equity to early-stage and lower mid-market companies in order to deliver accelerated growth.,greshamhouse.com,EC4A 3TW,,,,0,,0
10630817,MYPOS WORLD LTD,1018,130186065,5.342,1.802,8.882,Large,02/21/2017 00:00:00,"Choose a mypos point of sale to accept payments in-store, online, and on the go. create a free account today!",mypos.com,SE1 9SG,FinTech,FinTech: Digital Payments,,0,2023-11-01,0
11201126,KIXY LTD,52,7009994,0.935,0.935,,Medium,02/12/2018 00:00:00,"Kixy the only money solution you need, as banks charge a lot to send money overseas. use our low-cost multi-currency money transfer service.",kixy.com,EC3V 0BT,FinTech,FinTech: Digital Payments,,0,,0
12452128,GROWTH LENDING GROUP LIMITED,121,98635855,0.478,0.229,0.727,Large,02/10/2020 00:00:00,"Growth lending provides funding to b2b firms in the uk. revolving credit facilities, selective invoice finance and flexible invoice discounting",growth-lending.com,E15 4HF,FinTech,FinTech: Digital Lending,,0,,0
10477496,PAYMENTSAVE(UK) LIMITED,31,1125528,0.287,0.287,,Small,11/14/2016 00:00:00,,paymentsave.co.uk,RM7 7HL,FinTech,FinTech: Digital Payments,,0,,0
03422873,DEBIT FINANCE COLLECTIONS PLC,812,18095613,0.419,0.595,0.243,Large,08/21/1997 00:00:00,"Direct debit collections for gyms, leisure centres and health and fitness businesses. let us manage membership collections so you can focus on growth.",debitfinance.co.uk,NE1 3AZ,,,,0,,0
10702260,GB BANK LIMITED,75,567500,5.0215,0.389,9.654,Medium,03/31/2017 00:00:00,,gbbank.co.uk,W1K 4HX,FinTech,"FinTech: Digital Lending, FinTech: Digital Banks",,85,2024-05-01,0
11634828,KANI PAYMENTS LIMITED,37,2569675,0.318,0.318,,Small,10/22/2018 00:00:00,"Save precious time and money on your essential payment reporting and reconciliation processes with kani. go on, let us save you the faff.",kanipayments.com,NE1 1JF,FinTech,FinTech: Tech for Enterprise,,0,,0
11532575,KODYPAY LTD,36,590948,0.235,0.235,,Small,08/22/2018 00:00:00,Businesses of all shapes and sizes can create their own digital experiences using kodypay. get started with our mpos and payments api today.,kodypay.com,SL4 3BB,,,,8.65,2022-11-01,0
10729748,COUNTING LTD,124,9309846,0.528,0.528,,Medium,04/19/2017 00:00:00,Save time and money by automating your accounting with trustpilot's most highly rated business current account.,countingup.com,N1 7GU,"FinTech, Legal Services","FinTech: Digital Payments, FinTech: Tech for Enterprise, FinTech: Digital Banks, Legal Services: Business Structure and Regulation Advice",,0,,0
11789182,COLLECTIVE SOCIETY LTD,138,7079188,1.969,1.969,,Medium,01/25/2019 00:00:00,"Insurance, wellbeing and savings for flexible workers.",collectivebenefits.com,NW3 4QG,FinTech,FinTech: Insurtech,,0,,0
10149809,WISERFUNDING LIMITED,48,1730852,0.726,0.726,,Small,04/27/2016 00:00:00,"Our credit analytics solution provide the fastest, most accurate analytical tools enabling lenders to screen, underwrite, monitor & manage their portfolios",wiserfunding.com,EC4R 9AN,FinTech,"FinTech: Tech for Enterprise, FinTech: Alternative Credit Analysis",,3,2021-09-01,0
07279489,CANDID INSURANCE SERVICES LTD,305,38414890,0.7535000000000001,1.119,0.388,Large,06/09/2010 00:00:00,"Compare mortgages, insurance, loans and more using expertcompare.",expertcompare.co.uk,BS32 4SR,,,,0,,0
09967393,FRONTIER DEVELOPMENT CAPITAL LIMITED,54,1738067,0.56,0.56,,Medium,01/25/2016 00:00:00,"The forefront of debt funding. providing flexible long-term debt for growth capital, shareholder transactions and property development.",frontierdevelopmentcapital.com,B3 2RT,,,,0,,1
11700691,PRIVAT 3 MONEY LTD,50,15630835,5.7305,0.767,10.694,Medium,11/28/2018 00:00:00,,privat3money.com,W1J 5LW,FinTech,FinTech: Digital Payments,,0,,0
12294939,WAYFLYER UK LIMITED,202,11909170,3.5,3.5,,Medium,11/04/2019 00:00:00,"Wayflyer offers growth financing to ecommerce companies like yours. sign up, connect your store and analytics, and receive funding offer today.",wayflyer.com,EC2R 7HJ,,,,0,,0
FC035870,KLARNA BANK AB,11697,1407643958,0.21300000000000002,0.396,0.03,Large,01/01/2019 00:00:00,"The all-in-one virtual shopping solution for ecommerce & retail stores to chat and video call with shoppers; inspire, convert and retain your customers. learn more.",klarna.com,,FinTech,FinTech: Digital Lending,,3550.24,2022-07-01,0
11797870,USNOOP LIMITED,128,8877995,0.617,0.617,,Medium,01/30/2019 00:00:00,"Free multi-award-winning budgeting and money management app. snoop works 24/7, tracking your spending and finding smart ways to save on your bills",snoop.app,EC4A 1BD,,,,23.9,2023-07-01,0
07566393,NBS UNDERWRITING LIMITED,74,10328467,0.1775,0.211,0.144,Medium,03/16/2011 00:00:00,Nbs underwriting ltd provides affordable and market leading commercial insurance products for brokers throughout the uk and ireland. %,nbsunderwriting.co.uk,EC4M 7WS,FinTech,FinTech: Insurtech,,0,,0
10761771,NFH INVESTMENTS LIMITED,55,7536,0.915,0.915,,Medium,05/09/2017 00:00:00,"Open a savings or investment account, boost your deposit with government bonuses and get ideas to buy your home in record time.",getnude.com,EC4N 6AF,,,,0,,0
05267797,PELLO CAPITAL LIMITED,25,16413295,0.299,0.023,0.575,Medium,10/22/2004 00:00:00,"The home page of pello capital, providing digital wealth management tools to real time notifications of the latest investment opportunities.",pellocapital.com,EC2V 7BG,,,,0,,0
12431555,RAINDROP TECHNOLOGIES HOLDINGS LTD,27,1864727,0.339,0.339,,Small,01/29/2020 00:00:00,"Raindrop finds and consolidates all your old pensions pots into one simple, online pension plan. your money and future are in safe hands. find out more.",myraindrop.co.uk,SE1 9RS,,,,0,,0
