Companynumber,Companyname,BestEstimateCurrentEmployees,BestEstimateCurrentTurnover,BestEstimateGrowthPercentagePerYear,BestEstimateEmployeeGrowthPercentagePerYear,BestEstimateTurnoverGrowthPercentagePerYear,CompanyGrowthStage,SortableIncorporationDate,Description,URLs,Registeredpostcode,RTICs,RTICsubsectors,TotalInnovateUKFunding,TotalDealroomFundingMillionPounds,LastKnownDealroomFunding,WomenFounded
02451177,MEDIMMUNE LIMITED,193,3796526000,0.27749999999999997,-0.166,0.721,Large,12/11/1989 00:00:00,"Astrazeneca is a global, science-led biopharmaceutical business and our innovative medicines are used by millions of patients worldwide.",astrazeneca.com,CB2 0AA,"Pharma, Research and Consulting - Physical Sciences and Engineering","Pharma: Pharma and BioPharma, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research",197058,0,,0
12007779,HERNSHEAD GROUP LIMITED,12,5040392,1.737,,1.737,Small,05/21/2019 00:00:00,Hernshead recruitment is a recruitment agency focusing on providing specialist skills into the technology & engineering sectors. hernshead was founded in 2019 by experienced technology & engineering recruiter tom johnson and lord sugar to help the growth of technology & engineering in the uk.,hernshead.co.uk,IG10 2RW,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10521347,RESERO CONSULTANTS LIMITED,23,848737,0.294,0.294,,Small,12/12/2016 00:00:00,Evora global provides an exceptional level of sustainability consultancy and esg software to many of europe's leading firms.,evoraglobal.com,SY1 2DP,"ESG, Net Zero","ESG: ESG Consultants, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services",,0,,0
11294189,AESG LIMITED,62,61305,0.783,0.783,,Medium,04/05/2018 00:00:00,"Aesg is an award-winnning specialist consultancy headquartered in london, dubai and singapore with global expertise in sustainable design, fire and life safety, façade engineering, environmental consultancy, commissioning, acoustics, waste management and carbon management.",aesg.com,EC4V 3DS,"ESG, Research and Consulting - Physical Sciences and Engineering","ESG: ESG Consultants, Research and Consulting - Physical Sciences and Engineering: Engineering Consulting, Research and Consulting - Physical Sciences and Engineering: Engineering Research",,0,,0
08881891,NOVA PANGAEA TECHNOLOGIES (UK) LIMITED,36,8993,0.34,0.34,,Small,02/07/2014 00:00:00,"We’re a cleantech business that’s created a revolutionary and proprietary patented process, called refnova®. our refnova process enables our customers to convert woody and agricultural plant residues into high-value sustainable biocarbons, biopolymers, biochemicals and advanced biofuels.",novapangaea.com,TS10 4RG,"CleanTech, Research and Consulting - Physical Sciences and Engineering","CleanTech: Environmental Protection and Monitoring, Research and Consulting - Physical Sciences and Engineering: Engineering Research",409943,30.53,2023-11-01,0
07519886,NOTCH COMMUNICATIONS LIMITED,59,3048341,0.265,0.265,,Medium,02/07/2011 00:00:00,,notchcommunications.co.uk,M1 4ET,Business Support Services,Business Support Services: Office Support Services,,0,,0
07672129,RAMARKETING & PR LIMITED,100,9596129,0.3025,0.336,0.269,Medium,06/16/2011 00:00:00,Welcome to ramarketing.the agency for ambitious companies looking to raise profile and generate leads in the pharma and biotech sector.,ramarketingpr.com,NE1 6UF,Business Support Services,Business Support Services: Office Support Services,,0,,0
11563620,APIS ASSAY TECHNOLOGIES LTD.,232,6802201,0.673,0.673,,Medium,09/11/2018 00:00:00,,apisassay.com,M13 9NQ,"Engineering Biology Application, Pharma, Research and Consulting - Physical Sciences and Engineering","Engineering Biology Application: Health & Life Sciences, Pharma: Pharma and BioPharma, Research and Consulting - Physical Sciences and Engineering: Engineering Research",699341,1.21,2021-03-01,0
08806054,LAZERBEAM FIRE & SECURITY LTD,52,2041425,0.251,0.251,,Medium,12/06/2013 00:00:00,,lazerbeam.co.uk,SW6 5UA,Business Support Services,Business Support Services: Security Services,,0,,0
06824088,CIVIC ENGINEERS LIMITED,281,11626405,0.365,0.365,,Large,02/19/2009 00:00:00,,civicengineers.com,M1 2HG,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Architectural Research,,0,,0
03159421,EQUILIBRIUM HEALTHCARE LIMITED,235,14821120,0.2545,0.187,0.322,Medium,02/15/1996 00:00:00,"Whether you are looking to recruit hard to find experts or need compliant employment management support, leap29 can be your global recruitment and peo partner.",leap29.com,SK9 1DP,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10991975,ERNEST GORDON RECRUITMENT LIMITED,75,2070626,0.775,0.775,,Medium,10/03/2017 00:00:00,"Ernest gordon is a passionate and dynamic recruitment consultancy, operating across the uk, specialising in the it, engineering, and technical sectors.",ernestgordonrecruitment.com,BS1 2NT,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
05504888,DLRC LTD,141,14144470,0.1875,0.273,0.102,Medium,07/11/2005 00:00:00,Dlrc work with their clients to develop and execute regulatory strategies from product development to post-licensing activities for medicines and medical devices.,dlrc.co.uk,SG1 3QP,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting,,0,,1
04364671,ADVANCED MANUFACTURING (SHEFFIELD) LIMITED,125,8980584,0.235,0.235,,Medium,02/01/2002 00:00:00,,amrc.co.uk,S60 5TR,"In-Orbit Servicing and Manufacturing, Life Sciences, Electronics Manufacturing, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence","In-Orbit Servicing and Manufacturing: Inspection, In-Orbit Servicing and Manufacturing: Space Manufacturing, Life Sciences: Life Sciences Manufacturing, Electronics Manufacturing: Communications, Research and Consulting - Physical Sciences and Engineering: Engineering Research, Artificial Intelligence: Industry 4.0 and Automation",2490922,1.76,2022-02-01,0
06735175,YONDER LTD,52,1470696,0.204,0.204,,Medium,10/28/2008 00:00:00,We help you deliver zero carbon and save moneyit pays to do the right thing.find out morewe help you enhance your esg credentialsdemonstrate your esg through,yonderconsulting.co.uk,YO1 9RN,"ESG, Energy Management, Net Zero","ESG: ESG Consultants, Energy Management: Energy Management Systems, Net Zero: Building Technologies",,0,,0
06235381,AVIECO LIMITED,88,3188412,0.323,0.323,,Medium,05/02/2007 00:00:00,"We are a sustainability consultancy based in the uk, providing sustainability services and solutions that fit our clients requirements.",avieco.com,EC4A 3AG,"ESG, Life Sciences, CleanTech, Net Zero","ESG: ESG Consultants, Life Sciences: Environmental Sciences Products and Services, CleanTech: Environmental Protection and Monitoring, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services, Net Zero: Green Finance",,0,2022-04-01,0
03475049,ICDS CONSTRUCTORS (UK) LTD,161,4472778,0.41,0.41,,Medium,12/02/1997 00:00:00,Labour supply construction recruitment,icdsuk.com,EN5 5TZ,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
11754161,MANTELL ASSOCIATES LTD,95,2638625,1.193,1.193,,Medium,01/08/2019 00:00:00,"Mantell associates is an award-winning, multidiscipline global pharmaceutical & life science headhunting firm, focused on providing staffing solutions, ...",mantellassociates.com,EC3N 1LS,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting,,0,,0
09041587,FREYR LIFE SCIENCES LTD,62,3217812,0.691,0.691,,Medium,05/15/2014 00:00:00,"Freyr is a global regulatory solutions and services company, focusing on the entire regulatory value-chain ranging from regulatory strategy, intelligence, dossiers, submissions to post approval maintenance, labeling, artwork change management for pharmaceutical, generics, medical device, biotechnology, biosimilar, consumer healthcare, cosmetic companies across the globe.",freyrsolutions.com,RG1 1NU,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Consulting,,0,,0
08325675,ROUTE 101 LIMITED,74,21014533,0.227,0.227,,Medium,12/11/2012 00:00:00,"With contact centre software in the cloud, route 101 makes it simple to provide omnichannel customer experiences at scale.",route101.com,BS16 1QG,"Business Support Services, Software as a Service (SaaS)","Business Support Services: Office Support Services, Software as a Service (SaaS): Communications",,0,,0
05946805,CRAYSIDE CONSULTING LIMITED,53,1480632,0.354,0.354,,Medium,09/26/2006 00:00:00,"We are an innovative, forward-thinking multi-disciplinary design & survey consultancy delivering projects in the critical infrastructure sectors.",craysideconsulting.co.uk,RG21 4HG,"Design and Modelling Technologies, Research and Consulting - Physical Sciences and Engineering","Design and Modelling Technologies: 3D Modelling and Scanning, Research and Consulting - Physical Sciences and Engineering: Engineering Consulting",,0,,0
08606475,FORENSIC ANALYTICS LTD,170,7993997,0.622,0.622,,Medium,07/11/2013 00:00:00,"Reveal the evidential power of your data look deeper, respond faster forensic analytics are digital forensic experts. we combine innovative analytics software with vast sector expertise to assist government agencies and law enforcement. our tactical and strategic software solutions allow users to analyse complex, diverse data sets efficiently and create reports to an evidential standard. our […]",forensicanalytics.co.uk,SG6 1JG,Legal Services,Legal Services: Intellectual Property,5000,4.5,2021-10-01,0
11456306,IDENTIFY SOLUTIONS LTD,29,815418,0.398,0.398,,Small,07/10/2018 00:00:00,"Identify solutions offer a unique & contemporary approach to recruitment for the technology & digital industries in cardiff, bristol, london & across the uk",identifysolutions.co.uk,CF11 9HA,Business Support Services,Business Support Services: Employment and Recruitment Services,,0,,0
10161841,SPHERA UK HOLDINGS LIMITED,317,31990017,0.20550000000000002,0.234,0.177,Large,05/04/2016 00:00:00,"With over 15,000 annually updated datasets, sphera’s lca data provides a reliable foundation for life cycle-based decision support.",sphera.com,E1 6RS,"ESG, Space Energy, Food Tech, AgriTech, Net Zero","ESG: ESG Consultants, Space Energy: Power Core, Food Tech: Food Safety and Traceability, AgriTech: Management Platforms, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services",,0,,0
02121927,CRANFIELD AIRPORT OPERATIONS LIMITED,49,2342478,0.195,0.192,0.198,Small,04/10/1987 00:00:00,"At cranfield university we partner with business to deliver research, postgraduate education and professional development",www.cranfield.ac.uk,MK43 0AL,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,97826,0,,0
02263454,CRANFIELD QUALITY SERVICES LIMITED,1796,4371721,0.332,0.608,0.056,Large,05/31/1988 00:00:00,"At cranfield university we partner with business to deliver research, postgraduate education and professional development",www.cranfield.ac.uk,MK43 0AL,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research,,0,,0
07224333,HURSTWOOD ENGINEERING (UK) LIMITED,19,1160920,0.218,0.218,,Small,04/15/2010 00:00:00,"Hurstwood's philosophy for projects is to work harmoniously with the client and the design & construction teams to ensure a successfully completed project, on time, to budget, and in compliance with the client's requirements.",hurstwood-eng.co.uk,BL7 9DX,Research and Consulting - Physical Sciences and Engineering,Research and Consulting - Physical Sciences and Engineering: Engineering Consulting,,0,,0
04287879,SPHERA SOLUTIONS UK LIMITED,378,39809973,0.428,0.442,0.414,Large,09/14/2001 00:00:00,"With over 15,000 annually updated datasets, sphera’s lca data provides a reliable foundation for life cycle-based decision support.",sphera.com,E1 6RS,"ESG, Space Energy, Food Tech, AgriTech, Net Zero","ESG: ESG Consultants, Space Energy: Power Core, Food Tech: Food Safety and Traceability, AgriTech: Management Platforms, Net Zero: Low Carbon Consultancy, Advisory & Offsetting Services",,0,2017-04-01,0
11951667,Y-PRIME UK LTD,120,2274208,0.589,0.589,,Medium,04/17/2019 00:00:00,"Eclinical technology for clinical trial management. introduce greater speed, precision and data quality to your clinical trial.",yprime.com,WA14 2DT,"Data Infrastructure, Life Sciences, Wearables and Quantified Self, Pharma, MedTech, Research and Consulting - Physical Sciences and Engineering, Artificial Intelligence, AgriTech","Data Infrastructure: Data Infrastructure Services, Data Infrastructure: Data Storage, Life Sciences: Research, Wearables and Quantified Self: Medical, Pharma: Research and Data Analytics, Pharma: Artificial Intelligence and Blockchain, MedTech: Artificial Intelligence, Research and Consulting - Physical Sciences and Engineering: Physical Sciences Research, Artificial Intelligence: Life Sciences, AgriTech: Management Platforms",,4.75,2019-02-01,0
06277352,GLOBALLOGIC (UK) LIMITED,46,3195243,0.912,0.912,,Small,06/12/2007 00:00:00,"Globallogic is a leading software engineering services provider. we help you in building digital service platforms, design new digital experiences & engineer better...",globallogic.com,EC3V 9DU,"Pharma, Research and Consulting - Physical Sciences and Engineering","Pharma: Artificial Intelligence and Blockchain, Research and Consulting - Physical Sciences and Engineering: Engineering Research",,0,,0
07249917,ARCHITECTURE FOR LONDON LIMITED,29,1076736,0.212,0.212,,Small,05/11/2010 00:00:00,"Architecture for london: award winning london architects with a portfolio of finely crafted house extensions, new homes, commercial projects & public spaces",architectureforlondon.com,EC1N 8SJ,"Digital Creative Industries, Research and Consulting - Physical Sciences and Engineering","Digital Creative Industries: Architecture, Research and Consulting - Physical Sciences and Engineering: Architectural Research",,0,,0
